year,population,life_exp,gdp_cap,continent_Americas,continent_Asia,continent_Europe,continent_Oceania,country
1.013889554129062,-0.24662185698376857,1.0435398605990565,-0.4081635095396739,False,False,True,False,Albania
1.3035722838802226,-0.24586357497055816,1.252703786321576,-0.26496514314843433,False,False,True,False,Albania
1.593255013631383,-0.24499658331713592,1.3124870335106862,-0.12971632810241776,False,False,True,False,Albania
-1.593255013631383,-0.19148507563035636,-1.2698085115256548,-0.4836662506791696,False,False,False,False,Algeria
-1.3035722838802226,-0.18214406528617216,-1.0678464536639987,-0.42633566036198867,False,False,False,False,Algeria
-1.013889554129062,-0.17526463054217026,-0.8651100014087019,-0.4733351270448862,False,False,False,False,Algeria
-0.7242068243779014,-0.15868491691259579,-0.6247379816224367,-0.402690189792672,False,False,False,False,Algeria
-0.43452409462674085,-0.13983681178993992,-0.38382388576062215,-0.30774208087641847,False,False,False,False,Algeria
-0.14484136487558028,-0.11729756350610286,-0.113095605743617,-0.23389272925758628,False,False,False,False,Algeria
0.14484136487558028,-0.09015125777162349,0.14663627388368117,-0.14918642929788076,False,False,False,False,Algeria
0.43452409462674085,-0.05979884213676769,0.48977042970614976,-0.1556607582554246,False,False,False,False,Algeria
0.7242068243779014,-0.031121649878413926,0.6403901392693857,-0.22244626469132597,False,False,False,False,Algeria
1.013889554129062,-0.004986465350679197,0.7494248698940834,-0.24537185017231694,False,False,False,False,Algeria
1.3035722838802226,0.015886002291996913,0.8920683172028142,-0.19557305167570177,False,False,False,False,Algeria
1.593255013631383,0.03516553495965925,0.9932816644517347,-0.10065994299705017,False,False,False,False,Algeria
-1.593255013631383,-0.23904547255282296,-2.281322468499945,-0.37492452033988677,False,False,False,False,Angola
-1.3035722838802226,-0.23594289923272285,-2.1276826208015076,-0.343737928564989,False,False,False,False,Angola
-1.013889554129062,-0.23344914512674844,-1.9727263026338795,-0.2989529557099557,False,False,False,False,Angola
-0.7242068243779014,-0.22947791233608839,-1.8190090154960779,-0.17175301778665825,False,False,False,False,Angola
-0.43452409462674085,-0.22337776279399693,-1.6685441848115699,-0.1767748920865809,False,False,False,False,Angola
-0.14484136487558028,-0.22085420470154507,-1.5481258566003449,-0.4268763914647108,False,False,False,False,Angola
0.14484136487558028,-0.2128099645840433,-1.512581153932208,-0.4524172213225254,False,False,False,False,Angola
0.43452409462674085,-0.20472674277445896,-1.515368973749317,-0.48557398383106737,False,False,False,False,Angola
0.7242068243779014,-0.196606659379323,-1.4579863491804952,-0.46551856375570827,False,False,False,False,Angola
1.013889554129062,-0.18587386976778236,-1.4335154863414294,-0.5011066307500625,False,False,False,False,Angola
1.3035722838802226,-0.17653520567482572,-1.4304179087668643,-0.45075975135654783,False,False,False,False,Angola
1.593255013631383,-0.1618888501702671,-1.2966025575456441,-0.24537832270779034,False,False,False,False,Angola
-1.593255013631383,-0.11047409957451826,0.23313612765341624,-0.1323257260497487,True,False,False,False,Argentina
-1.3035722838802226,-0.09413908392939917,0.38135521459636473,-0.03637613534993024,True,False,False,False,Argentina
-1.013889554129062,-0.07837260547431754,0.43889271804391433,-0.008337363034790633,True,False,False,False,Argentina
-0.7242068243779014,-0.06282099274912678,0.47699292221106754,0.08499880234425115,True,False,False,False,Argentina
-0.43452409462674085,-0.04543071056794064,0.58780875994114,0.22605890742054485,True,False,False,False,Argentina
-0.14484136487558028,-0.024662816002067083,0.6974630060807504,0.29059635060043343,True,False,False,False,Argentina
0.14484136487558028,-0.0024483774614685143,0.810602026991747,0.1808878355053547,True,False,False,False,Argentina
0.43452409462674085,0.019031071969673116,0.8750316405427053,0.1952744700114845,True,False,False,False,Argentina
0.7242068243779014,0.041061607758428514,0.9597503872070651,0.2123982474668887,True,False,False,False,Argentina
1.013889554129062,0.062210999004830556,1.0687076783923994,0.38073280106084273,True,False,False,False,Argentina
1.3035722838802226,0.08225927287792269,1.1511806813151997,0.16056661750949375,True,False,False,False,Argentina
1.593255013631383,0.10082957808615316,1.227071331892048,0.5646169503743117,True,False,False,False,Argentina
-1.593255013631383,-0.19702857000167942,0.7469468078344315,0.2865950462998942,False,False,False,True,Australia
-1.3035722838802226,-0.18740463379661274,0.8406485294650305,0.37894354238186456,False,False,False,True,Australia
-1.013889554129062,-0.1772055174010449,0.8871121930835103,0.5075720204541695,False,False,False,True,Australia
-0.7242068243779014,-0.16705448502159922,0.9002768977754118,0.7418693810815089,False,False,False,True,Australia
-0.43452409462674085,-0.15476035473370392,0.9645516324476422,0.9714589767628351,False,False,False,True,Australia
-0.14484136487558028,-0.14630725442738074,1.0853571578556869,1.1282968028750933,False,False,False,True,Australia
0.14484136487558028,-0.135847119938417,1.1821564570608518,1.2442645960639191,False,False,False,True,Australia
0.43452409462674085,-0.12573610574758012,1.3045107712561799,1.4890121383860622,False,False,False,True,Australia
0.7242068243779014,-0.11419586649670221,1.4005356760677041,1.6448666401940981,False,False,False,True,Australia
1.013889554129062,-0.10398858062396843,1.4988837640601513,2.0074570687446305,False,False,False,True,Australia
1.3035722838802226,-0.09473974308905458,1.6181405006809149,2.38188449460432,False,False,False,True,Australia
1.593255013631383,-0.08637819369408603,1.6851256157308885,2.7621766714210647,False,False,False,True,Australia
-1.593255013631383,-0.21364492849480454,0.567287308509645,-0.10941639263610718,False,False,True,False,Austria
-1.3035722838802226,-0.2132860368612439,0.6199461272772552,0.16512869906057634,False,False,True,False,Austria
-1.013889554129062,-0.21174067707678484,0.779471372367367,0.35875710623060963,False,False,True,False,Austria
-0.7242068243779014,-0.20941200859935438,0.8259350359858457,0.5702207267608607,False,False,True,False,Austria
-0.43452409462674085,-0.20783650561137293,0.8638803612742699,0.9585711503712514,False,False,True,False,Austria
-0.14484136487558028,-0.20760820311742365,0.9831370978950335,1.2719079382087972,False,False,True,False,Austria
0.14484136487558028,-0.2075499425899529,1.061350931652807,1.4594009370258765,False,False,True,False,Austria
0.43452409462674085,-0.20750951922542932,1.1976443449336784,1.671560799583732,False,False,True,False,Austria
0.7242068243779014,-0.20434287157461578,1.282827728234224,2.011930338227852,False,False,True,False,Austria
1.013889554129062,-0.20288323005287728,1.3966637040994978,2.220351782860646,False,False,True,False,Austria
1.3035722838802226,-0.20214415149348952,1.5104996799647714,2.557422790217393,False,False,True,False,Austria
1.593255013631383,-0.2016591559234675,1.5762457639849186,2.9337850408449118,False,False,True,False,Austria
-1.593255013631383,-0.27778828045416404,-0.66097963924485,0.2690893590117562,False,True,False,False,Bahrain
-1.3035722838802226,-0.2776167120109832,-0.4369473411644166,0.44857118111455113,False,True,False,False,Bahrain
-1.013889554129062,-0.27730380313240516,-0.19758203408988495,0.5619679741065072,False,True,False,False,Bahrain
-0.7242068243779014,-0.27701811642168456,0.03473628400251062,0.7701352805966589,False,True,False,False,Bahrain
-0.43452409462674085,-0.27674845771633805,0.29624927073518353,1.121646165111765,False,True,False,False,Bahrain
-0.14484136487558028,-0.27612081195621746,0.47381790519713834,1.230371809702613,False,True,False,False,Bahrain
0.14484136487558028,-0.27536174785926454,0.7416809259576707,1.217286027271498,False,True,False,False,Bahrain
0.43452409462674085,-0.2746395453478632,0.873173093997966,1.1475596129633618,False,True,False,False,Bahrain
0.7242068243779014,-0.273933983317056,1.016513496260974,1.1994701014256635,False,True,False,False,Bahrain
1.013889554129062,-0.2732831577255302,1.1190433139790845,1.3269681740704886,False,True,False,False,Bahrain
1.3035722838802226,-0.2727381866974213,1.1864156262258796,1.6427145850642149,False,True,False,False,Bahrain
1.593255013631383,-0.2722465481269356,1.2514647552917506,2.291397832727645,False,True,False,False,Bahrain
-1.593255013631383,0.16287738848222638,-1.702927295889244,-0.66274717503214,False,True,False,False,Bangladesh
-1.3035722838802226,0.20507795821782077,-1.5585801809145026,-0.6650412104901702,False,True,False,False,Bangladesh
-1.013889554129062,0.2566561077795845,-1.413923308182304,-0.6625343413953221,False,True,False,False,Bangladesh
-0.7242068243779014,0.3130282799199339,-1.240691282324741,-0.6589984629302931,False,True,False,False,Bangladesh
-0.43452409462674085,0.3878200883643805,-1.1013777309086676,-0.6682279408840462,False,True,False,False,Bangladesh
-0.14484136487558028,0.47892823667108225,-0.9719764277312035,-0.6652198308650283,False,True,False,False,Bangladesh
0.14484136487558028,0.5980885886762026,-0.7329983178534927,-0.6634841236901697,False,True,False,False,Bangladesh
0.43452409462674085,0.6988156508911666,-0.515393493240282,-0.6558736849519876,False,True,False,False,Bangladesh
0.7242068243779014,0.7924804309522032,-0.2676647267144244,-0.6471639357360743,False,True,False,False,Bangladesh
1.013889554129062,0.883039217254603,-0.00483526951256097,-0.6334687684231564,False,True,False,False,Bangladesh
1.3035722838802226,0.9993294349969819,0.1965847122735459,-0.616865250150291,False,True,False,False,Bangladesh
1.593255013631383,1.1387057000542713,0.35525812353065206,-0.59100277442883,False,True,False,False,Bangladesh
-1.593255013631383,-0.19665926628937785,0.6602146357466034,0.11444223327943523,False,False,True,False,Belgium
-1.3035722838802226,-0.19422155837738628,0.7562395405581266,0.2536524327378139,False,False,True,False,Belgium
-1.013889554129062,-0.19206103790460005,0.8344533743159002,0.383160591438047,False,False,True,False,Belgium
-0.7242068243779014,-0.18887522449074667,0.8878865874771509,0.6021286695441808,False,False,True,False,Belgium
-0.43452409462674085,-0.18743732112797226,0.9266063071592169,0.9596384692789386,False,False,True,False,Belgium
-0.14484136487558028,-0.18637538332335446,1.0319239446944362,1.207831235359215,False,False,True,False,Belgium
0.14484136487558028,-0.18605027205385377,1.119430511175906,1.3967662151057647,False,False,True,False,Belgium
0.43452409462674085,-0.1859193248518061,1.2293945150729721,1.5536191773554742,False,False,True,False,Belgium
0.7242068243779014,-0.18426637672792268,1.3153522927671584,1.8631212852492585,False,False,True,False,Belgium
1.013889554129062,-0.1828137268463885,1.39821249288678,2.064614360841478,False,False,True,False,Belgium
1.3035722838802226,-0.18175666057544407,1.4593896499844436,2.3613994657710364,False,False,True,False,Belgium
1.593255013631383,-0.18100043270989477,1.5461992615116362,2.686804231257166,False,False,True,False,Belgium
-1.593255013631383,-0.26254360261848186,-1.6456995501991507,-0.6243377519669562,False,False,False,False,Benin
-1.3035722838802226,-0.2607828965466516,-1.4803663471567294,-0.6348050992654286,False,False,False,False,Benin
-1.013889554129062,-0.2586465641337097,-1.3053532141937911,-0.635830209943686,False,False,False,False,Benin
-0.7242068243779014,-0.25605118625468465,-1.1297980051553045,-0.6270695618530514,False,False,False,False,Benin
-0.43452409462674085,-0.2529033180363876,-0.9649294387490673,-0.621999273629115,False,False,False,False,Benin
-0.14484136487558028,-0.24906960006667334,-0.7964212186927169,-0.6277464219937344,False,False,False,False,Benin
0.14484136487558028,-0.2446094989780614,-0.6636900196225944,-0.6025056884870604,False,False,False,False,Benin
0.43452409462674085,-0.238935292972083,-0.5527193030137935,-0.6077866545746099,False,False,False,False,Benin
0.7242068243779014,-0.2319824460059358,-0.4302101099397374,-0.6113026231332908,False,False,False,False,Benin
1.013889554129062,-0.22176438999202472,-0.36376707096531197,-0.6070642193982301,False,False,False,False,Benin
1.3035722838802226,-0.21271829117764465,-0.39249710296940504,-0.5928674805020923,False,False,False,False,Benin
1.593255013631383,-0.2028037213466185,-0.21268272476589067,-0.5859258280700946,False,False,False,False,Benin
-1.593255013631383,-0.2517546160498273,-1.4760297385523378,-0.46049747163162,True,False,False,False,Bolivia
-1.3035722838802226,-0.2486599860621965,-1.3617291260508793,-0.5162726587244431,True,False,False,False,Bolivia
-1.013889554129062,-0.24505882022218917,-1.2426272683088446,-0.5108653943761118,True,False,False,False,Bolivia
-0.7242068243779014,-0.2408492591893623,-1.1184144075687772,-0.46967497713677303,True,False,False,False,Bolivia
-0.43452409462674085,-0.23590039345245106,-0.9881612705583073,-0.42974978319344626,True,False,False,False,Bolivia
-0.14484136487558028,-0.23105859780670107,-0.7319141657023946,-0.37213519698755754,True,False,False,False,Bolivia
0.14484136487558028,-0.2257582560977397,-0.4348564763015849,-0.4118718583444793,True,False,False,False,Bolivia
0.43452409462674085,-0.22091362422058608,-0.17218189797845002,-0.452748254006517,True,False,False,False,Bolivia
0.7242068243779014,-0.21396832483368908,0.037369224940891024,-0.4316404451649515,True,False,False,False,Bolivia
1.013889554129062,-0.20643264644813789,0.1994499715300187,-0.3946582323469048,True,False,False,False,Bolivia
1.3035722838802226,-0.19934728811245792,0.3413964638844728,-0.3858177073296081,True,False,False,False,Bolivia
1.593255013631383,-0.19299622160675362,0.4707977670619371,-0.34432683157182803,True,False,False,False,Bolivia
-1.593255013631383,-0.25262447220274026,-0.4378766144367862,-0.6333913261557715,False,False,True,False,Bosnia and Herzegovina
-1.3035722838802226,-0.24993900393019303,-0.07933201018085552,-0.5947842329288147,False,False,True,False,Bosnia and Herzegovina
-1.013889554129062,-0.2473666080059636,0.1901572388063231,-0.5586898316939496,False,False,True,False,Bosnia and Herzegovina
-0.7242068243779014,-0.24514285182238066,0.4116340353877407,-0.511740128665317,False,False,True,False,Bosnia and Herzegovina
-0.43452409462674085,-0.24293794103018398,0.6176229440963311,-0.44194328230519647,False,False,True,False,Bosnia and Herzegovina
-0.14484136487558028,-0.24042208128011344,0.8042519929638886,-0.37412580069495466,False,False,True,False,Bosnia and Herzegovina
0.14484136487558028,-0.23960519952238735,0.8685267276361179,-0.3134298639420582,False,False,True,False,Bosnia and Herzegovina
0.43452409462674085,-0.2380383559917479,0.9033744753499775,-0.2944029801260348,False,False,True,False,Bosnia and Herzegovina
0.7242068243779014,-0.23882010051723426,0.9837566134099461,-0.47374462623258434,False,False,True,False,Bosnia and Herzegovina
1.013889554129062,-0.2449355525171314,1.0663070557721108,-0.24851142634305826,False,False,True,False,Bosnia and Herzegovina
1.3035722838802226,-0.2396737684789464,1.1318208214741667,-0.12140081740559064,False,False,True,False,Bosnia and Herzegovina
1.593255013631383,-0.23602923939335918,1.1908296742696352,0.02343805127659876,False,False,True,False,Bosnia and Herzegovina
-1.593255013631383,-0.2747554821956717,-0.9178462596156755,-0.6458010160196637,False,False,False,False,Botswana
-1.3035722838802226,-0.27445083702121653,-0.7632771386448681,-0.6390030075007133,False,False,False,False,Botswana
-1.013889554129062,-0.2740915967479152,-0.6159873249742892,-0.6323643112629357,False,False,False,False,Botswana
-0.7242068243779014,-0.27370736748563573,-0.4783000017848629,-0.60891777703043,False,False,False,False,Botswana
-0.43452409462674085,-0.27308725988206967,-0.2672000900782395,-0.5024795756307862,False,False,False,False,Botswana
-0.14484136487558028,-0.2715596430336008,-0.012037137373424956,-0.4059510099151699,False,False,False,False,Botswana
0.14484136487558028,-0.26977993138455747,0.15561924884992043,-0.27035042447943813,False,False,False,False,Botswana
0.43452409462674085,-0.26807595936349565,0.3211847702104342,-0.10243410765105357,False,False,False,False,Botswana
0.7242068243779014,-0.2662721727269563,0.25327038188809037,0.07496878992106176,False,False,False,False,Botswana
1.013889554129062,-0.2644449047327496,-0.5357600657930491,0.14529466447880995,False,False,False,False,Botswana
1.3035722838802226,-0.2635609522270797,-0.9943564257074377,0.3844187214708248,False,False,False,False,Botswana
1.593255013631383,-0.26347818326811107,-0.6773193609506818,0.5433549321370867,False,False,False,False,Botswana
-1.593255013631383,0.25442548245084123,-0.6626833069108609,-0.5181745161203279,True,False,False,False,Brazil
-1.3035722838802226,0.33874552078019915,-0.479306714496597,-0.4797738600001258,True,False,False,False,Brazil
-1.013889554129062,0.43757281678029336,-0.295000848809963,-0.39359855954287043,True,False,False,False,Brazil
-0.7242068243779014,0.5507434720822374,-0.14267747158071575,-0.3841330390965833,True,False,False,False,Brazil
-0.43452409462674085,0.6712619643310896,0.0022891589089390637,-0.22625213462715077,True,False,False,False,Brazil
-0.14484136487558028,0.7982223578721283,0.15600644604674074,-0.056340245833862955,True,False,False,False,Brazil
0.14484136487558028,0.9362553140087067,0.2990370905522924,-0.018721401249887592,True,False,False,False,Brazil
0.43452409462674085,1.0679387772297615,0.4437714027238548,0.06005023424236037,True,False,False,False,Brazil
0.7242068243779014,1.190790922562066,0.5871892444262273,-0.026895570703309536,True,False,False,False,Brazil
1.013889554129062,1.3092412273332292,0.7677005775840189,0.0753614181402151,True,False,False,False,Brazil
1.3035722838802226,1.4163536546662205,0.8929975904751838,0.09294028412710885,True,False,False,False,Brazil
1.593255013631383,1.5114892892568705,1.0001737745551424,0.18777839190520648,True,False,False,False,Brazil
-1.593255013631383,-0.21037404698423343,0.009723345087896003,-0.48414537264896634,False,False,True,False,Bulgaria
-1.3035722838802226,-0.20682777776933434,0.5525738150304601,-0.426874019771197,False,False,True,False,Bulgaria
-1.013889554129062,-0.20341966411868823,0.7771481891864429,-0.3004688935564586,False,False,True,False,Bulgaria
-0.7242068243779014,-0.20061848514302916,0.8476180790078027,-0.16625034533888552,False,False,True,False,Bulgaria
-0.43452409462674085,-0.19811229307873976,0.8847890099025862,-0.062695095301691,False,False,True,False,Bulgaria
-0.14484136487558028,-0.1960315545703874,0.8778194603598142,0.04027711936660952,False,False,True,False,Bulgaria
0.14484136487558028,-0.19513568235466566,0.8987281089881294,0.10237538708655453,False,False,True,False,Bulgaria
0.43452409462674085,-0.19438318587661085,0.9188623632228041,0.10396482125121667,False,False,True,False,Bulgaria
0.7242068243779014,-0.19733674868701953,0.9072464473181839,-0.09261737594697234,False,False,True,False,Bulgaria
1.013889554129062,-0.20291921532772944,0.8398741350713889,-0.12633117155170284,False,False,True,False,Bulgaria
1.3035722838802226,-0.2067284154432501,0.9808139147141094,0.048855612232114806,False,False,True,False,Bulgaria
1.593255013631383,-0.2099221533441814,1.0477990297640831,0.3516610737205767,False,False,True,False,Bulgaria
-1.593255013631383,-0.23680396401055412,-2.1295411673462463,-0.6770541462588576,False,False,False,False,Burkina Faso
-1.3035722838802226,-0.23451013123910122,-1.9025661705699761,-0.6695522171059357,False,False,False,False,Burkina Faso
-1.013889554129062,-0.232567020624043,-1.6773722808990807,-0.6588639126129813,False,False,False,False,Burkina Faso
-0.7242068243779014,-0.23060424484307315,-1.4541143772122884,-0.6515257334525636,False,False,False,False,Burkina Faso
-0.43452409462674085,-0.2277213616730588,-1.2300046396924909,-0.645446374614378,False,False,False,False,Burkina Faso
-0.14484136487558028,-0.2234275523180395,-1.0328438270714113,-0.6567456026471197,False,False,False,False,Burkina Faso
0.14484136487558028,-0.21640743672733892,-0.8791265399336096,-0.6502702716460219,False,False,False,False,Burkina Faso
0.43452409462674085,-0.2074374544487681,-0.7680009444460801,-0.6396290519058372,False,False,False,False,Burkina Faso
0.7242068243779014,-0.19526566844175264,-0.7135610185730957,-0.6376310298674751,False,False,False,False,Burkina Faso
1.013889554129062,-0.181371526734378,-0.7086048944537914,-0.6361553489408825,False,False,False,False,Burkina Faso
1.3035722838802226,-0.1634838016021592,-0.6833596372210843,-0.6268855039456291,False,False,False,False,Burkina Faso
1.593255013631383,-0.14393176457505102,-0.5559717594670872,-0.6086819776029943,False,False,False,False,Burkina Faso
-1.593255013631383,-0.25587890168663113,-1.5831284831929322,-0.697751036630928,False,False,False,False,Burundi
-1.3035722838802226,-0.25378800551232156,-1.466814445268006,-0.6936647900033912,False,False,False,False,Burundi
-1.013889554129062,-0.25101399216834586,-1.3497260129494386,-0.6961368838021491,False,False,False,False,Burundi
-0.7242068243779014,-0.2475363201780929,-1.2333345355851484,-0.6902741891212302,False,False,False,False,Burundi
-0.43452409462674085,-0.2456612602713306,-1.1939178609488053,-0.68508654181645,False,False,False,False,Burundi
-0.14484136487558028,-0.2427926901760741,-1.0504225798070694,-0.6757503821517349,False,False,False,False,Burundi
0.14484136487558028,-0.2357634063024641,-0.9295396149596596,-0.6753952201449075,False,False,False,False,Burundi
0.43452409462674085,-0.23062226103723846,-0.8722344298302019,-0.6690818406189787,False,False,False,False,Burundi
0.7242068243779014,-0.22418455284463565,-1.1413364816205602,-0.6680791517903523,False,False,False,False,Burundi
1.013889554129062,-0.22124114770018422,-1.0956472123957222,-0.6851864301861935,False,False,False,False,Burundi
1.3035722838802226,-0.21276573445045965,-0.938135392729078,-0.6868822575355397,False,False,False,False,Burundi
1.593255013631383,-0.1998620405554789,-0.7662198373407054,-0.688539644392798,False,False,False,False,Burundi
-1.593255013631383,-0.23469462762077306,-1.5532368595983772,-0.6947906992897465,False,True,False,False,Cambodia
-1.3035722838802226,-0.22877057883849083,-1.4023073922776843,-0.6881370242731145,False,True,False,False,Cambodia
-1.013889554129062,-0.2215991253322626,-1.2436339810205783,-0.6817566987660323,False,True,False,False,Cambodia
-0.7242068243779014,-0.2133406225373943,-1.0887551022923145,-0.6790656945913796,False,True,False,False,Cambodia
-0.43452409462674085,-0.20871842281477312,-1.4835413641706585,-0.689396776975731,False,True,False,False,Cambodia
-0.14484136487558028,-0.21316592575924334,-2.1880079440661664,-0.678909435079168,False,True,False,False,Cambodia
0.14484136487558028,-0.21039680279433237,-0.6595857293362957,-0.6688122538440112,False,True,False,False,Cambodia
0.43452409462674085,-0.20003837688268047,-0.4305973071365577,-0.6627825493503071,False,True,False,False,Cambodia
0.7242068243779014,-0.1832819688634681,-0.28431420617771297,-0.6629441392568829,False,True,False,False,Cambodia
1.013889554129062,-0.16789595059238874,-0.22770597600253245,-0.6576692222968321,False,True,False,False,Cambodia
1.3035722838802226,-0.15711878950682903,-0.21082417822115143,-0.6412361377333312,False,True,False,False,Cambodia
1.593255013631383,-0.1457630183695359,0.019248396129684032,-0.5582742873870487,False,True,False,False,Cambodia
-1.593255013631383,-0.23172430183472628,-1.622467718389911,-0.6131839879891002,False,False,False,False,Cameroon
-1.3035722838802226,-0.22841829251461113,-1.4749455864012402,-0.5989387634255243,False,False,False,False,Cameroon
-1.013889554129062,-0.22433157516553584,-1.3034172282096879,-0.5901550808146804,False,False,False,False,Cameroon
-0.7242068243779014,-0.2192256707822026,-1.1364577969406198,-0.5791098704220121,False,False,False,False,Cameroon
-0.43452409462674085,-0.2127662055852443,-0.962219058371323,-0.5612812357410043,False,False,False,False,Cameroon
-0.14484136487558028,-0.20391983022877622,-0.7836437111976352,-0.5512060697113139,False,False,False,False,Cameroon
0.14484136487558028,-0.19175545046057557,-0.5043970928505755,-0.4918883214006224,False,False,False,False,Cameroon
0.43452409462674085,-0.1773402713721526,-0.34765966757757266,-0.46807387568503905,False,False,False,False,Cameroon
0.7242068243779014,-0.16144885739487555,-0.39962153139090506,-0.550218668614908,False,False,False,False,Cameroon
1.013889554129062,-0.14516042755726338,-0.5634059456460441,-0.5602471013635754,False,False,False,False,Cameroon
1.3035722838802226,-0.12881978656281545,-0.7448465520762048,-0.5359259810574877,False,False,False,False,Cameroon
1.593255013631383,-0.11217643204652948,-0.7003963138811932,-0.5249580867368401,False,False,False,False,Cameroon
-1.593255013631383,-0.13960315720483693,0.7182942152697024,0.42131087883744767,True,False,False,False,Canada
-1.3035722838802226,-0.11864171104673044,0.8119959369003014,0.535246838377505,True,False,False,False,Canada
-1.013889554129062,-0.10002533827925617,0.9157647856482384,0.6339357017002146,True,False,False,False,Canada
-0.7242068243779014,-0.08274488703906936,0.9800395203204677,0.8992039669850901,True,False,False,False,Canada
-0.43452409462674085,-0.06894315370835744,1.0381190998435665,1.192873328057084,True,False,False,False,Canada
-0.14484136487558028,-0.0546969800898868,1.1411135541978619,1.5095096538224124,True,False,False,False,Canada
0.14484136487558028,-0.04145338129316712,1.261144685212267,1.5914929126269792,True,False,False,False,Canada
0.43452409462674085,-0.02875347203794209,1.3463280685128116,1.9697667530974652,True,False,False,False,Canada
0.7242068243779014,-0.010154936433414951,1.4307370574197156,1.9409850802613975,True,False,False,False,Canada
1.013889554129062,0.006639520431006357,1.4818470874000425,2.2060442190454204,True,False,False,False,Canada
1.3035722838802226,0.02168214740294034,1.571676837062435,2.6499035529636066,True,False,False,False,Canada
1.593255013631383,0.03570192191199171,1.6400558620209642,2.9533437301510395,True,False,False,False,Canada
-1.593255013631383,-0.2667519669689557,-1.8594324028441547,-0.6234692696047314,False,False,False,False,Central African Republic
-1.3035722838802226,-0.26580414743187764,-1.704476084676527,-0.6113394946870012,False,False,False,False,Central African Republic
-1.013889554129062,-0.26456794629311076,-1.5487453721152575,-0.6111137692743516,False,False,False,False,Central African Republic
-0.7242068243779014,-0.2625876725662387,-1.3936341750689014,-0.6168991243104105,False,False,False,False,Central African Republic
-0.43452409462674085,-0.26076323138074003,-1.2403815245672845,-0.6236009282256951,False,False,False,False,Central African Republic
-0.14484136487558028,-0.2584992120184602,-0.9834374647570953,-0.6196067309891052,False,False,False,False,Central African Republic
0.14484136487558028,-0.25558347190856384,-0.8657295169236146,-0.635094111592375,False,False,False,False,Central African Republic
0.43452409462674085,-0.25216267530951475,-0.696137144716166,-0.6464468885111595,False,False,False,False,Central African Republic
0.7242068243779014,-0.24815694602992208,-0.7804686941837055,-0.656287085206144,False,False,False,False,Central African Republic
1.013889554129062,-0.2440920987575506,-1.0383420272662645,-0.6570379246392836,False,False,False,False,Central African Republic
1.3035722838802226,-0.24078002122140907,-1.2519200010325402,-0.6572221768628068,False,False,False,False,Central African Republic
1.593255013631383,-0.23775510033651617,-1.1409492844237394,-0.6605378057954732,False,False,False,False,Central African Republic
-1.593255013631383,-0.25364719274788317,-1.6558441167558522,-0.6125753082528158,False,False,False,False,Chad
-1.3035722838802226,-0.25164587814152833,-1.51730495973342,-0.5994007344549124,False,False,False,False,Chad
-1.013889554129062,-0.24923779518479602,-1.375203588500238,-0.5911485114030083,False,False,False,False,Chad
-0.7242068243779014,-0.2459817826880287,-1.2292302452988497,-0.6107340657294998,False,False,False,False,Chad
